,id,title,author,genre,platform,story,age,rate,free,complete,thumbnail,website
80,,아비무쌍, 노경찬/이현석,"무협, 판타지, 무장",다음 웹툰,하늘의 뜻을 아니 아비는 무쌍이다.,0.0,9.9,1.0,0.0,http://t1.daumcdn.net/webtoon/op/49bb2a8f72c35ae85af3bb6193cf59ab5db53c2a,http://webtoon.daum.net/webtoon/view/Matchless
81,,멀리서 보면 푸른 봄, 지늉,"드라마, 순정, 대학생",다음 웹툰,왜 사람들은 해피엔딩이 아닌 걸 보고 현실적이라고 말할까? 고단한 청춘들의 하드보일드 드라마,0.0,9.8,1.0,0.0,http://t1.daumcdn.net/webtoon/op/0707132180d29fbf4a2a59762bc6159b134eafee,http://webtoon.daum.net/webtoon/view/campuslife
82,,사귄 건 아닌데, 민홍,"순정, 드라마, 첫사랑",다음 웹툰,"스무 살, 이루지 못했던 첫사랑과 스물아홉에 다시 만났다. 이번엔 그 때와 다를 수 있을까?",0.0,9.8,1.0,0.0,http://t1.daumcdn.net/webtoon/op/94533692e5d246c9bebcef468d01c389a8e1b5e2,http://webtoon.daum.net/webtoon/view/notlover
83,,나를 지켜줘, 동남/하나,"드라마, 순정, 재벌",다음 웹툰,"살인마를 잡기위해 재벌가 비서로 위장한 형사 강해라, 목격자를 지키고 살인마를 잡아라!",0.0,9.8,1.0,0.0,http://t1.daumcdn.net/webtoon/op/3b08b6efc2b6b0a23a94fc68d4f4c38cfddc271c,http://webtoon.daum.net/webtoon/view/protectme
84,,사랑하면 디져~트, 참치캔,"순정, 학원, 판타지, 로맨스",다음 웹툰,짝남에게 고백하기 위해 만든 쿠키가 살아 움직인다! 게다가 자기의 사명이 내 고백 성공이라고? ‘제가 최선을 다해 도울게요!’,0.0,9.7,1.0,0.0,http://t1.daumcdn.net/webtoon/op/d9062716240fe4a8ec35118fe7061f8ff671d029,http://webtoon.daum.net/webtoon/view/dessertifyoulove
85,,내 친구는 선녀보살, 챰,"미스터리, 드라마, 무당",다음 웹툰,고등학생 무당이자 sns 스타인 김선녀가 펼치는 기이하고 신비한 이야기.,0.0,9.9,1.0,0.0,http://t1.daumcdn.net/webtoon/op/d66ff8221699d6775b764535a3a14ad4ddf8bfcf,http://webtoon.daum.net/webtoon/view/shamanfriend
86,,중고거래, 주명,"스릴러, 미스터리, 살인사건",다음 웹툰,극한의 이득충 '되팔러' 이준! 중고거래 꿀매로 구매한 택배가 도착하고 기쁜 마음으로 택배 상자를 열어보지만...,0.0,8.7,1.0,0.0,http://t1.daumcdn.net/webtoon/op/b91603c2f3ec6216dcbec170d033fb6a81c97f6c,http://webtoon.daum.net/webtoon/view/secondhand
87,,체벌교사, 시노키오/홍솔민,"학원, 액션, 선생님",다음 웹툰,무너진 교권과 체계를 바로잡기 위해 '천의 고'에 발령받은 체벌 교사 '최강인'의 특별한 야간 자율학습이 시작된다.,0.0,8.4,1.0,0.0,http://t1.daumcdn.net/webtoon/op/05761c7ec136104321a4ba7b32aad08ee408a4db,http://webtoon.daum.net/webtoon/view/punishment
88,,수린당 -비늘 고치는 집-, 일링스,"드라마, 판타지, 사랑",다음 웹툰,이런 게 축복이라면 필요 없어. 운명을 바꾸기 위한 자매의 여정,0.0,9.9,1.0,0.0,http://t1.daumcdn.net/webtoon/op/429692a39333214e6c84f0373af793b8a92a055f,http://webtoon.daum.net/webtoon/view/scalehouse
89,,21’ LCK 서머 : Summer is Coming," 빛돌, 뽈쟁이, 제카y","스포츠, 게임, 서바이벌",다음 웹툰,2021년 LCK 서머 스플릿 공식 웹툰 매주 핫한 경기 리뷰와 비하인드 스토리 대방출!,0.0,9.4,1.0,0.0,http://t1.daumcdn.net/webtoon/op/acc0277bb7244847e9cd449db849d32f4f1fb2b7,http://webtoon.daum.net/webtoon/view/LCKsummer
90,,쑥, 문홍조,"드라마, 로맨스, 짝사랑",다음 웹툰,"사라진 여자 '쑥' 그리고 한자리에 모인 '쑥'을 사랑한다는 네 남자, 그들의 여정이 시작된다.",0.0,9.8,1.0,0.0,http://t1.daumcdn.net/webtoon/op/0910eae845bed4137ae551ff00c45f01c81cefd2,http://webtoon.daum.net/webtoon/view/sook
91,,뱀파이어 신드롬, 이충호,"액션, 판타지, 뱀파이어",다음 웹툰,"뱀파이어의 피 묻은 손을 잡던 그 순간, 우리들의 복수가 시작됐다.",0.0,9.2,1.0,0.0,http://t1.daumcdn.net/webtoon/op/b93712dfdaeefa2363deb56e1491e464cc09e8b2,http://webtoon.daum.net/webtoon/view/vampiresyndrome
92,,지금은 연애를 쉽니다, 유현숙,"순정, 연애, 썸",다음 웹툰,다가오는 이별을 맞이하는 여자의 홀로서기 성장기,0.0,9.8,1.0,0.0,http://t1.daumcdn.net/webtoon/op/bbb388c056ca4aeb4cd6bc669a811507219feb3a,http://webtoon.daum.net/webtoon/view/breakofflove
93,,소녀신선, 효미,"판타지, 액션, 설화",다음 웹툰,"재수생 하버들, 신선이 되어 성질 드러운 이무기 '꽝철이'와 만나다",0.0,9.9,1.0,0.0,http://t1.daumcdn.net/webtoon/op/f81f3efe8a7c9ee9155c81dbb97dbfd663d04bd0,http://webtoon.daum.net/webtoon/view/girlsinsun
94,,백의조각, 홍일,"공포, 미스터리, 저주",다음 웹툰,"반복되는 저주, 받아들일 것인가 끊어낼 것인가",19.0,9.8,1.0,0.0,http://t1.daumcdn.net/webtoon/op/41ee0e70fb6c31f047684ecf00569564ab1814a9,http://webtoon.daum.net/webtoon/view/whitesculpture
95,,바니와 오빠들, 니은,"순정, 코믹, 연애",다음 웹툰,"흑역사 첫 연애를 끝낸 뒤, 자꾸만 남자들이 꼬이는 중! 누가 똥차고 누가 벤츠일까?",0.0,9.9,1.0,0.0,http://t1.daumcdn.net/webtoon/op/1eb2bbe92309369317bedb706c6bbee6ccfe8b58,http://webtoon.daum.net/webtoon/view/bunnysboys
96,,반지하셋방, 평범한 자매,"일상, 코믹, 자매",다음 웹툰,반지하에 살고 있는 자매의 좌충우돌 일상툰,0.0,9.8,1.0,0.0,http://t1.daumcdn.net/cartoon/589C32130248A30001,http://webtoon.daum.net/webtoon/view/UnderRoom
97,,허약선생, 철범/울펜,"무협, 코믹, 학원",다음 웹툰,무림 최고의 암살자 '귀면독' 선생의 특별한 제자 육성이 시작된다.,0.0,9.7,1.0,0.0,http://t1.daumcdn.net/webtoon/op/f6413dd4b89baf9790434c45d526ea8ffbd7466b,http://webtoon.daum.net/webtoon/view/weakteacher
98,,저승사자 온라인, 쑨,"액션, 판타지, 게임",다음 웹툰,"죽은 소녀의 영혼을 인도하러 온 저승사자, 그런데 게임 속에 갇히다?!",0.0,8.6,1.0,0.0,http://t1.daumcdn.net/webtoon/op/d9fc95caf750c9a325f95a04436aa6e7f382442c,http://webtoon.daum.net/webtoon/view/deathonline
99,,키몽의 호구로운 생활, 키몽,"코믹, 일상, 유머",다음 웹툰,"예쁜 나이 서른 살, 어딘가 모자란 청년들의 호구 같은 나날들",0.0,9.8,1.0,0.0,http://t1.daumcdn.net/webtoon/op/6c15fbe894a6296003305c22b9c96d7a84ed159f,http://webtoon.daum.net/webtoon/view/kimonglife
100,,이토록 보통의, 캐롯,"드라마, 순정, 사랑",다음 웹툰,"특별하지만, 보통의 연애",19.0,9.5,1.0,0.0,http://t1.daumcdn.net/cartoon/58A6AC20042CC40002,http://webtoon.daum.net/webtoon/view/NormalLikeThis
101,,타원을 그리는 법, 섬멍,"드라마, 미스터리, GL",다음 웹툰,"너무 다른 두 사람의 연애 3년, 민성의 비밀은 두 사람을 예기치 못 한 사건에 휘말리게 한다.",0.0,9.9,1.0,0.0,http://t1.daumcdn.net/webtoon/op/5604cc25c7443a16a0cf109b6512ab844b74f697,http://webtoon.daum.net/webtoon/view/drawinganoval
102,,악녀의 탄생, TB,"순정, 판타지, 악마",다음 웹툰,한순간 모든 재산을 빼앗긴 그녀 앞에 나타난 세 남자. 그녀의 선택은?,0.0,9.8,1.0,0.0,http://t1.daumcdn.net/webtoon/op/40677e23bd84537b39814f4214edb788b92d9360,http://webtoon.daum.net/webtoon/view/wickedwoman
103,,남의 사랑 이야기, 사란,"드라마, 순정, 사랑",다음 웹툰,"마냥 달지만은 않은 남들의 이야기를 스쳐가며, 남보다는 나를 위하게 되는 날까지.",0.0,9.8,1.0,0.0,http://t1.daumcdn.net/webtoon/op/83951ede9a920265f76e1dccd716e5d460b682bc,http://webtoon.daum.net/webtoon/view/lovestory
104,,나만 아는 사랑, 아임,"순정, 드라마, 짝사랑",다음 웹툰,사랑을 고백하지 못하는 이들의 짝사랑 로맨스,0.0,9.6,1.0,0.0,http://t1.daumcdn.net/webtoon/op/328b4318cfced9ab6f5c45bb4e63f734081ac19a,http://webtoon.daum.net/webtoon/view/onlylove
105,,천연 天緣, ALIC,"판타지, 순정, 초자연",다음 웹툰,"돌이킬 수 없는 과거와 얽히는 현재. 그리고, 유동의 미래",0.0,9.6,1.0,0.0,http://t1.daumcdn.net/webtoon/op/b39c551fe7ac764d68954729885dd38e9711d748,http://webtoon.daum.net/webtoon/view/heavencouple
106,,씨방것들, 오청,"드라마, 순정, 현실반영",다음 웹툰,"관종 패밀리의 막내, 첫사랑은 연예인! 그래도 평범하게 살고 싶어!",0.0,9.7,1.0,0.0,http://t1.daumcdn.net/webtoon/op/d01513bcf101eed90fd1cb5ba40d939d87adeb87,http://webtoon.daum.net/webtoon/view/bangfamily
107,,비밀 사이, 맥퀸스튜디오,"순정, 드라마, BL",다음 웹툰,미웠던 사람이 좋아지는 건 한 순간! 두근두근 회사 로맨스 시작?!,0.0,9.9,1.0,0.0,http://t1.daumcdn.net/webtoon/op/51bd8f2255ac5ea4bfd438cfd06296f2c1554747,http://webtoon.daum.net/webtoon/view/secretrelation
108,,별똥별이 떨어지는 그 곳에서 기다려, 만물상,"판타지, 순정, 동화",다음 웹툰,실종되는 별똥별들의 행방을 쫓는 마녀와 고양이의 이야기,0.0,9.9,1.0,0.0,http://t1.daumcdn.net/webtoon/op/75aee904b42d8faa894821eb498a2d457407330d,http://webtoon.daum.net/webtoon/view/shootingstar
109,,키스해주세요, 한지혜/산다하,"순정, 드라마, 연애",다음 웹툰,키스 못하면 죽는 병에 걸린 남자의 생존을 위한 비밀 키스 계약,0.0,9.8,1.0,0.0,http://t1.daumcdn.net/webtoon/op/7f66de2716a5cc5d9c9b73196fa2d0196eb4efbd,http://webtoon.daum.net/webtoon/view/kissmeplz
110,,주말 도미 시식회, 이용우,"액션, 드라마, 격투",다음 웹툰,소소한 삶을 지키기 위한 그들의 전쟁,0.0,9.9,1.0,0.0,http://t1.daumcdn.net/webtoon/op/b3c72d6fb4cfafdde0b17bce971d7b75470b01e4,http://webtoon.daum.net/webtoon/view/weekendseabream
111,,재벌과의 인터뷰, 우다,"순정, 드라마, 재벌",다음 웹툰,재벌 납치 감금물 작가가 재벌남의 은인이 되었다?!,0.0,9.9,1.0,0.0,http://t1.daumcdn.net/webtoon/op/d76b802e01afbce887c027344dbe8f53aa9a388a,http://webtoon.daum.net/webtoon/view/chaebol
112,,열무와 알타리, 유영,"일상, 코믹, 가족",다음 웹툰,우리의 평범하고 특별한 일상들이 누군가에게 공감과 위로가 되길 바라며…,0.0,9.9,1.0,0.0,http://t1.daumcdn.net/webtoon/op/6f654edeb0cedf2e0aa26bd73f3b3887ad13baef,http://webtoon.daum.net/webtoon/view/yulmuartari
113,,순정 히포크라테스, 골드키위새,"순정, 드라마, 사랑",다음 웹툰,"의대생이 된다는 것, 의대생의 순정이란?",0.0,9.9,1.0,0.0,http://t1.daumcdn.net/webtoon/op/05c5a8cea9ea9d24f55d225ac8d667cc9c8db50d,http://webtoon.daum.net/webtoon/view/hippocrates
114,,아버지의 복수는 끝이 없어라, 강태진,"스릴러, 드라마, 복수",다음 웹툰,할머니 집에서 찾아낸 아버지. 30년 간 묻혀있던 비극이 복수로 깨어났다.,0.0,9.9,1.0,0.0,http://t1.daumcdn.net/webtoon/op/fe2995c6d2472b96d073ed9696d494cdbe73b5a1,http://webtoon.daum.net/webtoon/view/fatherrevenge
115,,사랑하는 가족에게, 수하,"드라마, 스릴러, 가족",다음 웹툰,완벽해 보이는 예술가 가족. 그 일상은 천재 아들로 인해 부서지기 시작한다.,0.0,9.8,1.0,0.0,http://t1.daumcdn.net/webtoon/op/467bbcc948b268413c752e233b74a8fb91bdcf53,http://webtoon.daum.net/webtoon/view/lovefamily
116,,미드나잇 블루, 보보군,"순정, 드라마, 삼각관계",다음 웹툰,꿈을 좇는 남자와 쟁취하려는 여자. 현실과 이상을 둔 자존심 싸움,0.0,9.6,1.0,0.0,http://t1.daumcdn.net/webtoon/op/f39107f7d3d1c472536f13595e42eae668b54085,http://webtoon.daum.net/webtoon/view/midnightblue
117,,퀴퀴한 일기, 2B,"코믹, 일상, 여자들",다음 웹툰,즈질스럽고 퀴퀴한 언니의 쿰쿰한 일상다반사,0.0,9.9,1.0,0.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5742D034062D9D0001,http://webtoon.daum.net/webtoon/view/ficnonfic
118,,죽어도! 치우, 만백,"액션, 판타지, 전투",다음 웹툰,죽어도! 죽지 않고 더 강해지는 치우의 성장 모험기!,0.0,9.7,1.0,0.0,http://t1.daumcdn.net/webtoon/op/880e273c1f14e2871cfd5f9614828a0ceb185f25,http://webtoon.daum.net/webtoon/view/chiwoo
119,,구슬의 주인, 갸가,"순정, 학원, GL",다음 웹툰,"어느날 얻게 된 수상쩍은 구슬, 그리고 찾아온...구미호?!",0.0,9.8,1.0,0.0,http://t1.daumcdn.net/webtoon/op/182138c56252d822fa94b36f9bb64d74304b109f,http://webtoon.daum.net/webtoon/view/beadowner
120,,우리가 헤어진 사이에, 오하,"순정, 첫사랑, 삼각관계",다음 웹툰,홀로서기를 시작한 이라 앞에 남사친들이 남자가 되어 돌아왔다!,0.0,9.8,1.0,0.0,http://t1.daumcdn.net/webtoon/op/3d6ef2931623e1eab1db5c8b5fb7580987850136,http://webtoon.daum.net/webtoon/view/brokeup
121,,이대로 멈출 순 없다, 자룡/골왕,"코믹, 학원, 학교생활",다음 웹툰," 사상 최악의 막장 쓰레기 문제아 학교, 정문여상에서 살아남기!",0.0,9.9,1.0,0.0,http://t1.daumcdn.net/webtoon/op/8ceaa9bbf75e63dcd76843ab972ff7ecb78d8a9d,http://webtoon.daum.net/webtoon/view/notstopping
122,,흑우, 유베테/늙슬,"스릴러, 드라마, 주식",다음 웹툰,"탐욕을 향한 호구들의 몸부림, 그리고 펼쳐지는 대 주식사기극",0.0,9.7,1.0,0.0,http://t1.daumcdn.net/webtoon/op/e2c5b7c0b00bb271fd8408fd0c4bc2880bb09330,http://webtoon.daum.net/webtoon/view/blackcow
123,,블랙윈터, 정이나,"순정, 판타지, 사랑",다음 웹툰,"어느 새카만 겨울날, 소년은 저주 받았고 소녀는 죄를 지었다.",0.0,9.9,1.0,0.0,http://t1.daumcdn.net/webtoon/op/981f5b561c3193809c2d92f7c8dedc86e710792c,http://webtoon.daum.net/webtoon/view/blackwinter
124,,강호표사, OZi,"무협, 액션, 무림",다음 웹툰,칼퇴를 꿈꾸는 속물 표사 무영! 하지만 사부님의 희망사항은? '협객이 되어라!',0.0,9.8,1.0,0.0,http://t1.daumcdn.net/webtoon/op/7c46a18c9d78cd1e6b53dfedcd7494a95674864d,http://webtoon.daum.net/webtoon/view/kangho
125,,날씨의 요정, 이이영,"순정, 판타지, 연애",다음 웹툰,"어느 시골 마을 기우제, 낯선 소년을 만났다. 그리고 비가 내렸다.",0.0,9.9,1.0,0.0,http://t1.daumcdn.net/webtoon/op/f2b8c87664e53bebf1030d3526834329bba7262e,http://webtoon.daum.net/webtoon/view/weather
126,,풍검, 김철현 ,"액션, 판타지, 동양",다음 웹툰,마계의 힘으로 인간계를 없애려는 자들과 막으려는 자들의 치열한 싸움,0.0,8.6,1.0,0.0,http://t1.daumcdn.net/webtoon/op/c1720cbf8011703f10040cb37bc5179063d11eed,http://webtoon.daum.net/webtoon/view/windsword
127,,헤븐 투 헬, 김종훈,"판타지, 성인, 천사",다음 웹툰,단테의 신곡 속 세계관을 배경으로 펼쳐지는 성인 액션 판타지,19.0,9.6,1.0,0.0,http://t1.daumcdn.net/webtoon/op/34c23e38e4d0616aca8d2439e73b22d27604c3aa,http://webtoon.daum.net/webtoon/view/HeavenToHell
128,,일단 질러! 질렐루야, yami ,"코믹, 일상, 쇼핑",다음 웹툰,소소한 생활지름의 세계로 오라~ ,0.0,9.6,1.0,0.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526346602394B0001,http://webtoon.daum.net/webtoon/view/impulsebuyer
129,,기숙사(死), 이제환/나는나야,"스릴러, 드라마, 폭력",다음 웹툰,사람이 네명이 모이면 한명은 정상이 아니다.,19.0,9.7,1.0,0.0,http://t1.daumcdn.net/webtoon/op/62c49b9c9dce96987842eceeff5e60b494ed7426,http://webtoon.daum.net/webtoon/view/dormitory
130,,말하지 말까, 마루,"순정, 드라마, 첫사랑",다음 웹툰,첫사랑의 향기를 다시 기억하고 싶은 ‘한마리'와 향기 나는 남자 ‘길은수'가 서로 필요로 하는 이야기.,0.0,9.9,1.0,0.0,http://t1.daumcdn.net/webtoon/op/cc7147827a45502a642234c906a2259025fd1175,http://webtoon.daum.net/webtoon/view/TellorNot
131,,뽀짜툰, 유리,"코믹, 일상, 반려동물",다음 웹툰,귀요미 냥이들과 함께 하는 유리네 일상 이야기,0.0,9.9,1.0,0.0,http://t1.daumcdn.net/webtoon/op/1d58407cfa8997cd1e9013f98d3ca2dbc68b1294,http://webtoon.daum.net/webtoon/view/cattoon
132,,남궁세가 소공자, 기성욱/남사랑/Rose Studio,"무협, 드라마, 무림",다음 웹툰,이세계를 평정하고 무림으로 돌아온 남궁서휘. 힘을 감춘 그의 행보가 무림을 흔든다.,0.0,9.0,1.0,0.0,http://t1.daumcdn.net/webtoon/op/bfc3b2b80e61760ec5d97c395f103e4ad18ebf7b,http://webtoon.daum.net/webtoon/view/namgung
133,,침묵의 정원, 염라/얌,"순정, 판타지, 복수",다음 웹툰,"남편과 딸을 잃고서야 내 세계가 뒤틀린 걸 깨달았다. 기적처럼 찾아온 두 번째 삶, 이젠 나를 위해 쓸 거야.",0.0,9.8,1.0,0.0,http://t1.daumcdn.net/webtoon/op/5e199b0005942d3364719bd1d934d4a99079c224,http://webtoon.daum.net/webtoon/view/silencegarden
134,,미완결, 네온비/안나래,"드라마, 성인, 소설가",다음 웹툰,오랜 팬으로 동경하던 천재 소설가 선생님이 내 애인을 강렬히 원한다,19.0,9.8,1.0,0.0,http://t1.daumcdn.net/webtoon/op/69007879e0d289c03b218146ef590c7390c1ba6e,http://webtoon.daum.net/webtoon/view/unfinished
135,,후궁공략, 봉봉,"판타지, 게임, 궁",다음 웹툰, 가상현실 게임 <후궁공략>에 갇혀버렸다? 현실로 돌아갈 방법은 황후가 되는 엔딩을 보는 것 뿐!,0.0,9.8,1.0,0.0,http://t1.daumcdn.net/webtoon/op/56b9ee0c740c97922cb3ff8ea5085c5f539ec191,http://webtoon.daum.net/webtoon/view/royalgame
136,,유부녀의 탄생, 김환타,"코믹, 일상, 결혼생활",다음 웹툰,누구도 알려주지않은 결혼식 준비에 대한 리얼리티 카툰! ,0.0,9.8,1.0,0.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55263AB30206830001,http://webtoon.daum.net/webtoon/view/married
137,,샬롯에게는 다섯 명의 제자가 있다, 용용,"판타지, 순정, 마법",다음 웹툰,세상을 구한 대마법사. 죽음에서 돌아와 새로운 인생을 살려는데 제자들이 이상하다.,0.0,9.9,1.0,0.0,http://t1.daumcdn.net/webtoon/op/9d72464835624309c59fdaceabd3ed12a7348c43,http://webtoon.daum.net/webtoon/view/fivedisciple
138,,쌍갑포차, 배혜수,"드라마, 판타지, 음식",다음 웹툰,"<2017 대한민국 만화대상> 우수상 수상. 늦은 밤, 낯선 곳에 나타난 의문의 포장마차. 그 곳에서 일어나는 이야기들",0.0,9.9,1.0,0.0,http://t1.daumcdn.net/webtoon/op/211959e24bc40489572231df0214d41a0912d679,http://webtoon.daum.net/webtoon/view/pocha
139,,어린 (물고기 비늘), 윤태호,"드라마, 모험, 생존",다음 웹툰,우연한 성공으로 극도의 압박감에 계약을 위반하면서까지 남극으로 떠난 작곡가는 그곳에서 더한 고통을 경험한다.,0.0,9.8,1.0,0.0,http://t1.daumcdn.net/webtoon/op/26e6b42c2a26085977f6a2d658fddfdde0f6a104,http://webtoon.daum.net/webtoon/view/southpole
140,,할매, 재후,"액션, 스릴러, 복수",다음 웹툰,칠순을 앞둔 숙자. 어느 날 초주검이 되어 돌아온 손주를 본 순간 그녀의 삶은 송두리째 뒤집힌다.,0.0,9.9,1.0,0.0,http://t1.daumcdn.net/webtoon/op/3f689079086fa438de9a8a902a73b9cbf4cbd637,http://webtoon.daum.net/webtoon/view/grandmother
141,,방구석 여포, 키미하이,"학원, 액션, 능력자",다음 웹툰,방구석에서만큼은 천하무쌍! 찐따고딩 여포의 숨겨진 능력이 깨어난다,0.0,9.2,1.0,0.0,http://t1.daumcdn.net/webtoon/op/7f8030a13c4bd194b7a438507bfe38af1ff5fe51,http://webtoon.daum.net/webtoon/view/roomcorner
142,,록산, 백작,"미스터리, 스릴러, 로맨스",다음 웹툰,"어머니의 죽음과 함께 찾아온 여자, 록산은 막시밀리안의 삶을 통째로 흔들어 놓기 시작한다.",0.0,9.9,1.0,0.0,http://t1.daumcdn.net/webtoon/op/f0300acdccbac865f6dcbab398fc01ed03ce727f,http://webtoon.daum.net/webtoon/view/roxan
143,,우리집이거든요!, 공룡,"순정, 드라마, 설렘",다음 웹툰,극한인생 서은우에게 찾아 온 거액의 상속! 그리고 상속 예정인 집에 살고 있는 정체모를 그 녀석들!,0.0,9.5,1.0,0.0,http://t1.daumcdn.net/webtoon/op/5956c119b0a7db2190b6a8d46d64273bf078fdb3,http://webtoon.daum.net/webtoon/view/thisismyhome
